customerID,support_tickets_90d,support_ticket_escalations_90d,app_logins_30d,days_since_last_login,avg_daily_usage_gb,data_overage_events_90d,payment_failures_12m,nps_score,discount_offers_accepted_12m,plan_change_count_12m
9705-ZJBCG,4,2,14,4,8.89,2,2,3,1,2
4818-DRBQT,7,2,4,90,10.39,4,1,5,2,3
1320-HTRDR,6,1,6,30,9.69,3,1,3,3,0
6847-KJLTS,5,2,12,26,10.04,2,4,7,0,0
9670-BPNXF,2,0,17,24,5.27,3,1,5,1,1
3913-FCUUW,1,0,8,1,6.68,2,2,4,3,0
3301-VKTGC,3,1,10,31,7.34,3,0,6,1,3
1493-AMTIE,7,3,3,12,10.68,2,2,5,6,1
9555-SAHUZ,2,1,8,63,6.51,0,0,7,1,1
0816-TSPHQ,5,1,9,6,5.67,0,0,3,0,1
9932-WBWIK,3,0,7,23,7.29,1,1,6,2,2
4619-EVPHY,2,0,9,9,6.84,3,2,6,0,1
5286-YHCVC,9,4,10,28,11.77,4,1,2,4,1
6424-ELEYH,3,1,7,15,5.77,2,4,1,3,1
4391-RESHN,3,1,7,20,11.66,2,3,4,3,0
9115-YQHGA,2,2,10,12,2.8,0,3,6,2,0
4462-CYWMH,3,2,13,90,7.45,1,2,6,1,1
8963-MQVYN,5,0,9,11,6.21,4,3,4,4,3
2458-EOMRE,1,1,9,3,4.75,2,2,4,2,5
9334-GWGOW,2,0,16,1,8.69,3,0,9,2,0
6821-BUXUX,2,1,7,9,11.35,0,5,2,4,2
5028-HTLJB,2,0,5,4,10.02,5,2,3,4,3
9801-GDWGV,5,1,3,0,10.03,6,4,2,3,1
6542-LWGXJ,1,1,19,90,6.84,0,5,6,0,0
5567-GZKQY,2,0,16,48,4.73,1,2,7,2,0
1222-LRYKO,4,1,12,48,6.73,0,1,6,3,1
2320-JRSDE,3,2,10,23,8.8,1,1,5,2,5
2087-QAREY,4,0,14,16,5.96,1,0,6,3,1
0601-WZHJF,6,1,5,53,12.53,3,4,7,1,1
4423-JWZJN,5,1,10,71,9.05,1,2,7,1,1
5143-WMWOG,2,1,3,48,10.49,1,4,3,0,2
6490-FGZAT,2,1,15,3,5.96,3,1,4,1,0
5393-RXQSZ,7,3,3,0,10.75,3,1,2,1,0
7452-FOLON,1,0,7,4,1.16,0,1,6,0,0
2320-TZRRH,1,0,6,6,6.14,2,3,3,1,1
0231-LXVAP,7,2,2,6,7.44,3,0,5,0,3
9444-JTXHZ,8,1,9,33,9.15,1,1,4,0,3
4942-VZZOM,1,0,16,4,5.41,2,0,7,0,1
5510-BOIUJ,4,2,5,76,8.89,5,3,4,0,3
7502-BNYGS,4,2,16,0,7.03,0,0,6,0,1
4291-HYEBC,4,1,13,11,6.95,3,1,5,1,1
6147-CBCRA,5,1,5,32,10.26,2,0,6,2,2
6047-SUHPR,2,1,8,10,5.9,1,3,5,1,3
4471-KXAUH,4,0,7,9,8.13,4,1,5,1,3
9752-ZNQUT,4,1,11,4,8.03,2,0,5,2,1
7638-QVMVY,6,2,4,7,10.49,2,4,6,0,2
1576-PFZIW,3,0,12,30,7.17,3,2,6,1,0
5666-MBJPT,2,0,17,20,10.55,1,0,4,1,0
7312-XSBAT,3,2,17,42,8.59,1,0,6,1,0
3096-GKWEB,4,0,11,11,10.69,3,1,5,0,0
2371-JQHZZ,5,0,13,24,8.98,4,1,5,1,0
0674-GCDXG,4,1,17,8,7.25,0,3,7,0,1
1121-QSIVB,2,1,10,3,2.2,1,2,7,1,1
4396-KLSEH,2,1,14,50,8.09,1,1,5,2,1
3244-DCJWY,5,2,8,23,9.2,6,3,5,0,0
2824-MYYBN,2,1,14,6,7.54,1,1,5,1,2
0875-CABNR,8,3,9,30,11.85,3,4,2,3,3
6345-HOVES,0,0,9,14,4.83,2,1,2,2,0
8318-LCNBW,2,0,10,40,9.43,4,1,8,2,3
6469-QJKZW,1,0,15,35,9.03,4,0,7,1,0
0147-ESWWR,2,1,11,19,8.24,0,2,4,1,2
1217-VASWC,4,1,11,13,9.34,1,2,3,0,1
7812-FZHPE,1,1,9,73,6.17,5,0,3,3,1
6370-ZVHDV,2,0,19,19,7.92,3,2,5,0,0
5915-DGNVC,3,1,12,13,4.27,1,1,4,0,0
6260-XLACS,2,2,18,32,7.73,3,2,5,2,1
3566-CAAYU,3,0,13,9,4.57,1,0,8,2,0
4983-CCWMC,2,0,11,11,6.05,2,2,5,1,3
9103-CXVOK,6,2,13,9,6.08,2,0,5,0,0
2896-TBNBE,2,1,7,14,7.15,3,3,6,0,1
4797-AXPXK,1,1,10,90,10.16,4,3,3,1,1
5229-PRWKT,13,5,6,4,11.23,0,3,2,3,1
6982-UQZLY,2,2,2,3,14.54,2,2,1,3,3
2522-WLNSF,3,0,7,9,6.72,3,3,6,2,2
3841-CONLJ,1,1,10,29,7.88,2,2,3,4,2
5057-LCOUI,2,0,8,85,9.53,5,4,4,2,1
0193-ESZXP,4,0,7,80,7.53,2,2,6,1,2
4475-NVTLU,0,0,17,30,2.36,2,0,8,2,0
4369-HTUIF,5,2,3,5,7.89,2,2,3,3,2
9386-LDCZR,5,1,4,14,6.82,3,0,7,3,4
9585-KKMFD,3,0,10,59,6.52,2,2,7,1,2
5399-ZIMKF,3,1,18,0,4.75,2,2,8,0,2
0336-KXKFK,2,0,10,6,7.16,1,0,4,1,0
5619-XZZKR,1,0,13,1,6.59,3,2,4,0,0
3948-FVVRP,2,0,13,8,5.61,2,3,3,1,1
5327-XOKKY,3,2,12,64,9.21,2,1,6,3,0
0983-TATYJ,5,2,11,62,3.93,2,1,7,0,3
1813-JYWTO,2,1,10,2,8.75,4,0,1,3,0
0156-FVPTA,1,1,4,12,9.29,1,3,5,0,1
1984-FCOWB,4,3,5,50,9.86,5,0,4,1,2
0654-HMSHN,6,2,5,24,10.57,6,5,2,2,3
6719-OXYBR,2,0,10,0,7.68,1,0,7,1,1
3312-ZWLGF,5,0,15,20,4.01,2,0,5,1,0
6476-YHMGA,1,0,6,6,7.55,1,0,6,1,4
5287-QWLKY,2,2,4,90,10.69,6,6,2,2,0
0795-XCCTE,2,0,10,90,7.98,4,1,4,0,1
0168-XZKBB,1,0,15,3,5.92,0,0,5,1,0
3785-NRHYR,3,0,8,4,5.53,2,1,5,2,1
5196-SGOAK,3,1,5,39,10.93,3,1,3,2,1
4537-DKTAL,4,2,8,10,8.96,5,2,7,0,1
7072-MBHEV,1,1,9,37,5.84,2,2,5,0,0
5602-BVFMK,4,3,10,13,4.11,1,0,5,0,1
6297-NOOPG,1,0,14,66,6.98,3,1,5,1,0
1891-UAWWU,6,3,5,7,8.02,3,2,6,3,1
8204-TIFGJ,6,3,9,51,7.89,0,0,4,1,1
8050-DVOJX,8,3,11,21,10.93,2,3,2,1,0
6108-OQZDQ,3,3,8,90,7.15,3,1,3,4,1
0363-QJVFX,2,0,5,60,9.39,1,4,2,5,4
8903-XEBGX,3,0,14,90,6.16,3,0,5,2,0
8169-SAEJD,4,0,11,16,8.17,2,2,6,1,2
9840-DVNDC,5,3,5,71,11.34,1,4,4,2,0
1089-XZWHH,1,0,13,31,5.39,1,1,5,1,0
2325-WINES,1,1,12,9,9.48,3,1,4,2,1
6064-ZATLR,1,0,14,25,9.01,2,2,5,1,0
3096-JRDSO,3,2,9,30,9.31,3,1,1,2,1
7824-PANSQ,8,4,13,14,10.27,3,0,5,1,1
8042-JVNFH,5,2,2,18,6.91,3,2,7,1,2
9648-BCHKM,1,0,11,26,10.88,1,0,5,1,2
2888-ADFAO,5,1,14,6,6.07,0,1,9,2,2
8707-HOEDG,2,2,17,13,9.5,5,0,7,3,0
3374-LXDEV,3,0,4,29,8.48,0,2,4,6,2
4072-IPYLT,2,0,13,16,3.47,0,2,4,1,1
7167-PCEYD,2,1,18,16,6.61,2,0,5,1,2
4936-YPJNK,2,0,17,11,5.96,2,2,3,3,1
1580-BMCMR,5,0,6,12,7.24,3,1,2,0,0
4817-KEQSP,10,4,11,36,7.24,2,2,4,1,2
6408-WHTEF,3,1,12,15,8.22,1,0,4,1,1
9251-AWQGT,2,0,13,9,6.59,1,2,6,1,1
8749-CLJXC,8,5,14,23,9.79,0,2,7,0,2
7989-VCQOH,1,1,8,10,7.51,5,2,3,1,1
5049-GLYVG,2,0,10,51,12.23,4,0,2,2,2
4199-QHJNM,2,0,5,22,9.37,3,3,4,2,1
8882-TLVRW,1,1,11,3,4.97,3,1,4,0,1
5883-GTGVD,7,3,4,22,10.94,2,3,2,3,4
5135-GRQJV,5,1,5,47,7.49,2,1,6,2,0
2384-OVPSA,3,1,11,23,5.73,0,2,4,1,3
1371-WEPDS,3,0,7,39,8.61,2,2,4,1,2
3580-GICBM,2,1,9,4,8.06,2,0,6,0,1
4817-QRJSX,2,0,5,24,10.86,1,1,4,4,5
9730-DRTMJ,2,1,9,18,3.9,1,2,7,2,1
4686-UXDML,3,0,12,3,2.9,2,1,4,0,3
3349-ANQNH,4,0,14,1,6.65,2,2,3,1,1
2398-YPMUR,2,0,6,15,9.08,5,4,1,0,0
0932-YIXYU,3,1,9,3,7.93,0,1,4,2,0
7480-SPLEF,3,1,11,15,1.89,0,1,6,2,2
7636-XUHWW,2,0,16,25,9.23,5,1,6,1,1
1431-CYWMH,0,0,14,15,8.54,4,3,6,0,1
5937-EORGB,7,2,14,74,9.82,0,2,4,1,2
6349-JDHQP,3,1,7,41,8.02,2,2,5,1,1
5539-HIVAK,3,0,12,24,5.16,2,2,4,2,1
5847-MXBEO,3,0,9,15,5.34,1,0,5,3,0
9985-MWVIX,3,2,7,43,9.0,0,1,3,2,3
4583-PARNH,3,1,5,29,8.5,1,3,4,3,0
1116-FRYVH,3,1,7,61,5.21,1,0,5,2,1
1421-HCERK,3,0,9,13,7.79,1,1,5,0,3
9633-XQABV,8,4,5,90,9.57,3,1,4,3,3
0716-BQNDX,3,2,10,77,7.93,2,2,5,1,3
1265-XTECC,3,1,5,24,9.9,3,0,3,2,3
1183-CANVH,1,0,7,4,7.5,1,2,6,0,0
1972-XMUWV,3,0,9,19,7.15,2,1,8,4,0
8679-LZBMD,3,0,14,27,8.21,2,3,3,1,0
3407-JMJQQ,2,0,10,22,7.99,1,3,7,0,2
6252-DFGTK,5,1,9,29,5.99,2,0,5,4,0
1539-LNKHM,6,2,8,17,11.46,2,2,4,1,0
8645-KOMJQ,2,0,13,32,9.84,3,1,6,1,0
0289-IVARM,2,0,6,50,9.52,3,3,2,3,1
9761-XUJWD,2,2,12,19,10.88,2,2,2,3,0
4057-FKCZK,1,0,9,51,7.97,1,2,5,2,5
4291-TPNFG,4,2,14,50,6.21,0,1,9,0,1
6087-YPWHO,3,1,16,6,9.18,0,1,4,2,2
3090-QFUVD,1,0,7,16,8.76,6,1,4,1,1
2237-ZFSMY,8,3,7,64,11.13,3,2,4,0,0
1722-LDZJS,3,2,17,9,9.89,3,2,4,0,1
1818-ESQMW,2,1,11,2,4.13,0,0,5,4,2
4871-JTKJF,4,1,4,16,10.69,2,0,3,3,3
1415-YFWLT,8,1,7,71,7.99,0,3,3,0,3
7401-RUBNK,3,1,10,56,7.67,1,0,6,1,1
0506-YLVKJ,2,0,7,3,6.36,3,2,7,1,0
8661-BOYNW,5,1,13,19,9.51,0,0,4,0,1
6711-VTNRE,6,4,9,5,10.71,1,3,3,1,2
4815-GBTCD,4,1,14,19,7.59,3,0,7,2,1
2805-AUFQN,6,2,8,22,4.7,5,0,8,2,0
0980-PVMRC,4,1,4,6,7.14,4,2,6,3,2
7233-DRTRF,4,0,8,37,6.95,2,1,5,2,2
3500-RMZLT,3,0,7,19,10.4,3,1,4,2,2
3873-NFTGI,4,2,10,5,7.25,1,1,4,0,1
1162-ECVII,5,1,9,7,6.16,3,1,7,2,0
7048-GXDAY,3,1,13,90,3.27,4,0,4,1,1
8571-ZCMCX,8,1,14,12,9.98,3,2,4,2,1
1169-WCVAK,0,0,8,12,5.57,3,3,5,0,1
4548-SDBKE,3,0,10,16,8.39,3,1,2,4,4
8066-POXGX,8,2,3,27,10.85,2,0,5,1,1
7129-CAKJW,3,2,11,0,9.36,3,1,7,4,0
8695-ARGXZ,3,1,13,19,7.44,1,1,6,0,2
3570-YUEKJ,2,1,9,15,8.73,1,2,6,1,3
4143-OOBWZ,2,2,9,82,11.74,4,5,4,3,1
1555-HAPSU,2,0,19,7,1.5,1,2,4,0,0
1697-NVVGY,3,0,9,4,9.23,1,2,6,1,3
7854-EKTJL,8,3,5,46,5.42,3,3,1,0,0
8464-EETCQ,3,0,12,9,6.22,2,2,8,0,0
2419-FSORS,5,2,15,25,7.95,2,0,5,2,2
8132-YPVBX,2,1,13,1,5.42,3,0,4,0,0
9102-IAYHT,5,2,5,90,9.43,3,5,3,3,1
6754-LZUKA,4,1,8,78,0.81,4,5,7,1,1
3422-LYEPQ,8,2,6,20,7.2,3,1,5,2,2
8099-MZPUJ,5,0,8,4,6.1,0,2,7,3,0
0787-LHDYT,2,0,9,19,5.92,1,1,4,3,0
2642-DTVCO,8,5,5,27,9.47,4,5,2,4,6
0374-IOEGQ,2,0,7,4,11.36,4,2,4,3,1
4361-JEIVL,3,3,7,3,11.45,1,4,3,2,1
3197-NNYNB,3,1,7,2,9.19,3,2,5,3,0
3396-DKDEL,2,0,12,8,8.26,3,1,3,0,2
1752-OZXFY,3,0,12,27,3.86,0,2,6,1,1
9066-QRSDU,0,0,10,0,8.78,2,1,7,2,2
9112-WSNPU,3,1,10,43,8.86,3,1,4,2,2
9867-NNXLC,8,2,10,42,8.45,6,1,5,0,1
5321-NTRKC,5,1,23,6,7.54,2,1,8,2,0
1363-TXLSL,5,1,7,85,10.82,3,0,1,2,0
9507-EXLTT,8,0,7,10,10.53,5,3,4,1,3
3161-GETRM,6,1,6,50,7.12,3,1,1,4,1
0402-OAMEN,5,2,14,10,4.61,0,1,4,3,1
6933-VLYFX,3,1,12,0,4.95,3,0,8,0,0
6754-WKSHP,2,0,7,7,0.64,5,3,5,2,1
9846-GKXAS,3,2,9,8,8.75,2,2,3,1,3
6017-PPLPX,3,0,5,90,10.86,5,1,1,2,4
4976-LNFVV,4,2,3,12,9.47,1,3,5,0,2
5055-MGMGF,0,0,14,10,6.3,4,1,6,3,0
4641-FROLU,1,0,9,4,5.82,3,1,8,2,2
2862-JVEOY,2,0,10,44,6.6,4,1,6,0,0
2969-QWUBZ,0,0,10,23,7.88,2,3,5,1,1
9822-BIIGN,1,0,16,66,4.86,2,0,6,1,2
2077-MPJQO,3,0,11,1,6.42,3,1,6,1,1
1534-OULXE,4,0,15,23,5.01,1,1,4,2,2
7136-RVDTZ,4,2,10,89,10.98,0,1,3,2,0
2971-SGAFL,2,0,15,23,4.35,2,1,3,4,2
1480-IVEVR,2,1,11,1,8.44,1,0,3,0,3
2905-KFQUV,4,0,5,27,10.34,1,1,4,1,0
4581-SSPWD,5,1,7,90,6.92,3,2,2,2,1
3370-HXOPH,2,1,7,30,7.22,1,1,5,1,0
9391-YZEJW,6,1,6,51,6.26,4,2,6,3,0
9958-MEKUC,5,0,9,26,10.71,2,2,1,2,2
0281-CNTZX,2,0,17,43,9.69,3,2,7,1,1
6927-WTFIV,6,4,3,1,11.74,5,2,3,0,1
4118-CEVPF,3,0,10,32,8.87,2,1,5,1,0
3398-ZOUAA,2,1,11,43,11.68,5,2,5,3,0
9114-VEPUF,1,0,4,34,7.98,2,3,4,0,1
7876-BEUTG,3,0,8,14,10.43,2,0,6,2,1
2338-BQEZT,2,0,16,53,7.46,4,0,6,0,1
9873-MNDKV,4,0,15,10,3.12,4,1,5,2,2
0378-NHQXU,6,1,6,10,8.92,4,0,6,2,5
8241-JUIQO,3,2,16,1,8.72,4,0,4,0,0
2194-IIQOF,0,1,8,35,7.03,3,0,5,2,2
4512-ZUIYL,8,4,8,16,12.32,3,0,3,1,3
9631-RXVJM,3,1,9,19,6.1,1,4,8,1,0
9584-EXCDZ,2,0,7,2,9.23,3,0,6,3,1
7969-AULMZ,5,3,7,30,7.0,5,1,3,1,1
5093-FEGLU,1,0,16,16,7.46,1,0,9,1,1
2621-UDNLU,2,1,12,28,5.25,1,1,7,0,0
7526-IVLYU,1,1,9,25,4.9,0,1,4,1,1
2428-HYUNX,2,0,12,19,7.79,2,3,5,1,2
9214-EKVXR,2,1,16,9,5.52,5,2,6,2,0
3410-MHHUM,1,0,9,16,10.08,5,1,3,3,1
0568-ONFPC,1,1,8,13,9.17,4,1,4,1,1
0733-VUNUW,6,2,3,90,10.13,1,1,5,0,1
4550-EVXNY,5,2,5,62,9.81,2,0,4,1,4
2122-YWVYA,4,2,10,36,9.28,2,5,4,2,0
2968-SSGAA,4,0,10,90,8.48,3,2,3,2,0
2296-DKZFP,3,1,11,0,9.84,3,1,6,1,2
4844-JJWUY,8,3,10,24,14.0,2,2,4,1,1
6777-TGHTM,3,1,10,24,7.6,2,1,7,2,2
8909-BOLNL,4,0,7,75,11.12,2,0,4,1,1
6603-YRDCJ,2,0,14,3,6.65,2,2,6,4,2
3538-WZPHD,3,1,1,90,8.92,1,0,3,5,2
3229-USWAR,2,0,13,31,8.66,4,0,2,3,1
2138-VFAPZ,1,1,10,21,5.0,2,0,8,3,1
6131-JLWZM,4,2,11,90,8.85,1,6,5,1,1
4785-QRJHC,6,3,4,4,10.97,2,2,5,1,5
0269-XFESX,1,0,13,30,7.84,1,2,6,3,1
1709-EJDOX,1,1,5,0,7.07,7,1,7,0,1
4316-XCSLJ,2,0,9,30,7.48,1,2,4,0,3
8610-WFCJF,3,3,5,4,11.38,5,3,2,3,2
9693-XMUOB,2,2,9,10,6.94,1,2,8,1,2
0383-CLDDA,2,2,7,67,9.67,2,0,6,0,2
4905-JEFDW,6,2,7,2,12.21,3,3,6,1,1
2709-UQGNP,2,0,6,23,5.67,3,0,4,1,2
3549-ZTMNH,1,0,9,28,5.2,3,3,6,0,1
7881-INRLC,5,2,7,16,9.52,4,0,4,2,0
8033-ATFAS,3,0,8,13,5.59,2,0,7,0,1
1635-NZATJ,4,1,8,20,6.05,0,2,2,0,0
0562-HKHML,6,2,9,24,6.22,1,1,4,0,2
8277-RVRSV,3,0,14,16,11.24,3,0,6,4,1
9943-VSZUV,2,0,5,10,10.37,2,2,7,1,1
0117-LFRMW,6,3,5,9,8.19,4,2,5,5,4
6172-FECYY,7,1,11,7,6.03,1,2,3,1,3
7054-ENNGU,1,0,11,20,6.48,1,0,6,1,3
1455-HFBXA,3,1,15,61,4.89,3,0,10,1,2
9402-CXWPL,4,2,7,37,9.75,6,1,5,1,0
1628-BIZYP,1,1,7,1,8.21,2,1,5,1,2
1965-AKTSX,4,2,3,51,8.77,3,4,4,1,1
0082-LDZUE,3,2,15,36,7.12,2,2,5,4,2
4786-UKSNZ,6,2,7,3,7.6,4,4,4,2,5
5343-SGUBI,3,1,8,21,7.59,3,2,6,0,0
0856-NAOES,4,0,9,33,11.71,2,3,4,2,2
1976-AZZPJ,4,2,11,70,6.43,3,0,4,6,3
7248-VZQLC,2,0,11,4,10.11,2,1,6,3,3
6156-UZDLF,3,0,14,37,5.84,3,1,4,0,1
3099-OONVS,4,1,10,1,6.49,5,4,3,2,2
9500-WBGRP,6,0,10,23,8.83,2,0,6,0,3
5183-KLYEM,4,0,14,0,4.85,2,1,4,1,0
5144-PQCDZ,2,1,14,0,7.42,2,0,6,0,1
8514-VZHEB,3,1,17,33,5.53,2,2,6,2,3
6625-IUTTT,4,1,12,17,9.61,2,0,7,0,1
9355-NPPFS,7,3,11,40,6.72,2,2,7,1,2
0068-FIGTF,2,0,13,13,5.5,3,0,6,1,3
5965-GGPRW,2,2,8,15,8.23,6,1,6,0,1
8035-PWSEV,3,0,18,90,7.29,3,2,3,2,3
2236-HILPA,0,0,16,21,8.58,1,1,6,1,2
1840-BIUOG,2,0,12,25,5.84,1,4,3,0,1
1356-MKYSK,6,2,12,30,8.5,2,2,6,4,1
6080-LNESI,2,0,10,90,5.55,0,3,7,2,3
1830-IPXVJ,0,0,19,48,9.53,3,2,4,3,1
5828-DWPIL,4,1,8,57,9.93,2,1,2,1,2
8398-TBIYD,0,1,13,40,8.68,1,1,4,1,0
0011-IGKFF,6,4,8,29,11.56,2,4,4,1,1
4192-GORJT,3,1,4,47,10.42,4,5,4,4,1
6496-SLWHQ,4,1,9,67,10.15,3,2,2,2,3
9912-GVSEQ,7,3,4,29,7.56,4,3,4,0,2
2931-FSOHN,0,1,10,7,6.08,2,1,3,2,1
9418-RUKPH,3,0,16,15,8.24,0,1,7,1,1
5383-MMTWC,1,1,3,3,11.55,3,3,2,2,1
9971-ZWPBF,3,0,18,6,10.07,0,0,6,1,3
4712-AUQZO,2,0,9,67,7.1,5,1,3,0,2
9711-FJTBX,3,0,15,3,9.76,0,0,7,0,0
2908-ZTPNF,3,1,12,14,6.48,5,2,6,1,1
7240-ETPTR,6,3,10,2,10.83,6,2,5,3,1
2202-CUYXZ,6,2,8,16,15.34,0,4,2,0,4
5995-OIGLP,3,2,6,6,8.89,3,3,0,2,5
8421-WZOOW,3,0,16,0,8.41,0,1,7,2,0
6261-RCVNS,9,2,5,36,6.84,4,3,1,1,4
7951-QKZPL,3,2,5,21,9.02,1,0,3,2,0
1414-YADCW,2,0,8,23,9.03,2,0,6,1,3
8756-RDDLT,1,1,7,2,7.74,1,3,1,2,2
2862-PFNIK,1,1,9,33,6.85,5,4,4,0,3
5816-QVHRX,3,1,11,4,8.64,1,0,6,2,3
4430-YHXGG,1,0,10,52,7.11,2,1,7,0,0
6888-SBYAI,7,3,7,90,3.53,5,0,5,2,2
7395-XWZOY,2,0,4,35,12.04,3,4,4,3,1
7169-YWAMK,1,0,8,9,4.85,0,1,10,2,1
3640-PHQXK,6,2,3,90,8.26,1,2,4,0,1
6877-LGWXO,3,1,9,13,6.69,3,2,4,1,1
6859-RKMZJ,2,1,13,3,4.89,3,2,5,1,0
2729-VNVAP,3,0,8,43,7.65,0,3,3,0,0
2957-JIRMN,1,0,13,3,9.44,1,2,7,2,2
2049-BAFNW,3,1,10,28,5.72,2,0,6,0,3
3842-QTGDL,6,4,5,12,8.83,0,3,5,0,3
7163-OCEQI,3,1,8,21,7.74,1,0,5,1,1
9782-LGXMC,4,1,11,0,6.09,3,2,7,3,2
5975-BAICR,3,2,8,14,3.97,1,0,5,4,1
8019-ENHXU,3,2,6,35,7.86,7,1,4,2,0
5167-GBFRE,5,3,6,8,12.46,4,3,3,3,2
9033-EOXWV,3,1,9,17,8.13,5,3,1,2,1
4673-KKSLS,3,1,8,36,7.13,4,2,3,5,2
4853-OITSN,3,0,7,1,8.93,4,0,5,2,1
9800-OUIGR,4,2,13,17,8.26,2,0,5,0,0
1324-NLTJE,8,2,5,42,7.45,1,3,3,1,1
2324-EFHVG,3,1,11,1,8.64,2,0,8,0,1
7094-MSZAO,5,3,11,17,9.14,1,1,4,6,2
1522-VVDMG,8,3,6,11,8.61,7,5,6,1,3
6907-CQGPN,2,0,18,61,3.74,0,1,5,3,4
0780-XNZFN,2,0,13,26,8.2,2,0,5,0,0
0239-OXEXL,2,1,14,40,8.1,2,3,8,2,0
2675-IJRGJ,4,0,17,4,6.56,1,0,7,1,0
7049-GKVZY,1,0,17,18,3.9,2,3,8,0,1
8577-QSOCG,4,1,8,18,12.27,3,0,3,0,0
3721-CNZHX,5,1,4,24,4.93,2,1,3,1,2
0212-ISBBF,5,2,7,35,6.92,3,0,1,0,1
9185-TQCVP,7,1,8,88,11.57,2,3,1,4,4
3585-YNADK,2,1,10,39,7.38,4,1,3,2,1
5271-DBYSJ,3,1,10,88,8.23,4,2,6,2,0
1099-GODLO,4,1,10,8,4.48,0,1,5,3,0
6828-HMKWP,3,2,14,2,4.62,2,2,5,2,2
5567-WSELE,2,0,4,16,10.52,3,0,1,5,0
1472-TNCWL,1,0,10,5,6.05,3,2,7,0,0
8063-RJYNF,4,1,6,12,13.59,6,3,4,1,1
0687-ZVTHB,8,2,9,90,7.34,2,1,1,7,1
2080-GKCWQ,1,0,7,2,7.12,3,2,4,0,3
9661-ACXBS,2,1,6,67,10.13,3,1,2,5,0
2193-SFWQW,3,1,16,35,5.52,2,2,9,2,0
5656-JAMLX,2,1,13,40,5.46,2,1,6,5,0
3462-BJQQA,5,3,12,50,8.85,1,1,4,1,2
0442-TDYUO,2,0,6,3,11.15,1,2,6,0,2
6733-LRIZX,0,0,12,2,5.55,1,2,6,3,0
9503-XJUME,4,1,16,13,3.87,1,2,6,2,2
4367-NHWMM,1,0,11,20,8.71,2,1,2,5,1
3727-RJMEO,2,1,5,90,9.11,8,5,3,1,2
3779-OSWCF,6,3,15,5,5.17,4,0,10,0,0
6736-DHUQI,2,0,12,0,6.98,1,1,5,2,0
3915-ODIYG,3,1,7,24,8.53,1,2,7,1,3
1360-RCYRT,6,1,14,24,5.68,6,0,7,2,1
2724-FJDYW,2,1,21,3,2.99,2,1,6,0,1
4451-RWASJ,1,0,12,8,8.9,2,1,4,3,0
6646-VRFOL,8,0,4,16,8.48,4,5,4,0,1
3460-TJBWI,3,0,15,23,6.81,1,0,6,2,1
5917-HBSDW,5,2,9,6,7.79,2,4,5,0,0
5685-IIXLY,4,0,5,8,10.88,2,1,4,2,1
5671-UUNXD,5,2,10,43,8.15,2,5,4,2,1
0956-ACVZC,0,1,13,2,9.49,1,2,5,1,1
2325-NBPZG,5,2,9,3,9.0,1,2,6,2,3
4250-ZBWLV,9,3,4,62,5.92,4,3,3,4,1
4482-FTFFX,2,0,10,13,6.41,2,1,3,1,3
8859-DZTGQ,5,2,12,1,7.96,4,3,6,1,2
0440-MOGPM,2,2,10,30,6.43,0,0,6,0,1
0020-JDNXP,5,0,10,15,9.45,1,1,7,1,0
3752-CQSJI,4,0,20,7,7.69,1,1,6,3,0
5025-GOOKI,1,0,13,11,3.77,1,0,4,1,4
4698-KVLLG,4,1,18,60,6.77,2,2,3,3,0
5095-AESKG,5,3,8,6,9.88,1,0,3,2,1
2887-JPYLU,4,0,9,13,6.21,2,3,6,0,0
4770-QAZXN,4,1,8,5,9.08,1,3,4,1,1
4896-CPRPF,1,0,16,3,7.92,0,1,9,0,0
1871-MOWRM,3,0,8,41,10.69,2,3,2,1,2
9714-EDSUC,3,1,16,9,8.33,0,1,8,0,0
2027-OAQQC,11,5,4,8,12.55,3,1,4,3,1
0282-NVSJS,3,0,6,6,10.17,1,5,4,3,0
9090-SGQXL,4,1,4,14,11.55,5,1,1,1,1
6595-YGXIT,2,0,8,42,9.89,4,2,4,0,2
7353-YOWFP,0,1,11,56,5.95,3,0,5,3,1
9835-ZIITK,3,2,5,30,13.94,2,4,2,3,2
8008-ESFLK,4,1,9,43,8.27,1,1,5,2,0
7537-CBQUZ,1,1,7,8,6.2,3,0,5,3,0
1555-DJEQW,4,2,4,5,9.64,4,1,2,2,1
5649-TJHOV,3,0,1,37,9.21,4,0,3,1,3
0519-XUZJU,3,1,7,80,11.61,5,2,0,0,0
3363-EWLGO,2,1,11,11,7.06,2,1,3,1,3
4750-UKWJK,2,1,12,1,3.48,3,2,8,2,1
6338-AVWCY,3,3,7,23,10.98,1,0,3,3,1
1689-YQBYY,2,1,10,10,7.42,4,3,5,1,0
4487-ZYJZK,1,1,17,4,2.5,0,2,6,0,0
2959-FENLU,3,1,11,38,10.18,6,1,6,1,3
0708-LGSMF,5,2,6,81,5.01,2,2,6,1,0
9253-QXKBE,2,2,6,4,7.96,1,2,4,0,0
7634-HLQJR,5,1,15,18,7.18,2,2,3,1,1
0487-RPVUM,3,1,12,8,7.69,0,0,8,0,0
4079-ULGFR,0,0,7,36,6.38,1,1,6,0,0
2516-XSJKX,1,1,11,8,7.46,1,1,10,1,2
0057-QBUQH,0,0,6,23,9.97,0,1,4,0,2
9445-SZLCH,5,1,9,4,8.05,1,5,2,3,1
6599-SFQVE,6,1,8,26,8.36,4,2,6,0,2
